operator_id,missed_calls,total_incoming,avg_waiting,total_outgoing,missed_rate,ineficaz
921592.0,0.0,,,1805.0,,False
921594.0,0.0,,,1145.0,,False
921596.0,0.0,,,1502.0,,False
921814.0,1.0,52.0,59.0,48.0,0.019230769230769232,True
921818.0,10.0,2004.0,274.5921052631579,2306.0,0.00499001996007984,True
922114.0,0.0,1.0,61.0,12.0,0.0,True
922142.0,0.0,,,792.0,,False
922154.0,0.0,2.0,9.0,0.0,0.0,True
922356.0,0.0,22.0,57.5,0.0,0.0,True
922428.0,0.0,30.0,14.764705882352942,230.0,0.0,True
922474.0,0.0,91.0,35.6,231.0,0.0,True
922476.0,0.0,,,207.0,,True
922486.0,0.0,1.0,8.0,7.0,0.0,True
922698.0,0.0,4.0,21.5,12.0,0.0,True
922710.0,0.0,,,1784.0,,False
923250.0,0.0,,,182.0,,True
923254.0,0.0,1.0,45.0,9.0,0.0,True
923526.0,2.0,1017.0,110.78873239436619,2037.0,0.0019665683382497543,True
923528.0,2.0,126.0,60.46,676.0,0.015873015873015872,True
923646.0,0.0,2.0,19.0,0.0,0.0,True
923666.0,0.0,,,2074.0,,False
923744.0,0.0,1.0,5.0,0.0,0.0,True
923944.0,0.0,43.0,16.8,0.0,0.0,True
924356.0,0.0,,,268.0,,True
924370.0,0.0,,,16.0,,True
924544.0,0.0,108.0,19.63888888888889,13.0,0.0,True
924546.0,1.0,48.0,29.6,83.0,0.020833333333333332,True
924572.0,0.0,,,1.0,,True
924614.0,0.0,7.0,8.6,16.0,0.0,True
924662.0,0.0,1.0,20.0,0.0,0.0,True
924928.0,1.0,33.0,73.23529411764706,59.0,0.030303030303030304,True
924930.0,1.0,22.0,33.42857142857143,246.0,0.045454545454545456,True
924932.0,0.0,3.0,18.0,33.0,0.0,True
924934.0,0.0,5.0,64.0,621.0,0.0,True
924936.0,1.0,8.0,25.666666666666668,0.0,0.125,True
924940.0,0.0,8.0,27.333333333333332,215.0,0.0,True
924946.0,0.0,8.0,39.833333333333336,48.0,0.0,True
924948.0,1.0,17.0,21.928571428571427,265.0,0.058823529411764705,True
924950.0,0.0,31.0,34.7,312.0,0.0,True
924952.0,0.0,26.0,44.53846153846154,92.0,0.0,True
924954.0,1.0,20.0,46.142857142857146,120.0,0.05,True
924956.0,0.0,38.0,32.61904761904762,68.0,0.0,True
924958.0,0.0,31.0,21.38888888888889,242.0,0.0,True
924960.0,1.0,54.0,38.064516129032256,249.0,0.018518518518518517,True
925104.0,0.0,919.0,113.9672131147541,1367.0,0.0,True
925106.0,0.0,23.0,40.625,0.0,0.0,True
925134.0,0.0,,,44.0,,True
925808.0,0.0,11.0,23.22222222222222,0.0,0.0,True
925826.0,1.0,169.0,28.047619047619047,539.0,0.005917159763313609,True
925828.0,0.0,171.0,29.555555555555557,475.0,0.0,True
925922.0,9.0,456.0,105.20689655172414,21754.0,0.019736842105263157,True
926184.0,0.0,42.0,30.9375,32.0,0.0,True
926214.0,0.0,3.0,27.0,0.0,0.0,True
926312.0,0.0,10.0,15.0,130.0,0.0,True
926486.0,0.0,16.0,10.23076923076923,2610.0,0.0,False
926490.0,1.0,11.0,27.333333333333332,144.0,0.09090909090909091,True
926872.0,1.0,25.0,1.4285714285714286,7.0,0.04,True
927070.0,0.0,42.0,71.07692307692308,0.0,0.0,True
927142.0,0.0,4.0,3.75,3.0,0.0,True
927908.0,0.0,5.0,4.333333333333333,0.0,0.0,True
927910.0,1.0,31.0,7.363636363636363,0.0,0.03225806451612903,True
927912.0,1.0,17.0,5.75,0.0,0.058823529411764705,True
927916.0,0.0,147.0,15.0,488.0,0.0,True
928022.0,0.0,8.0,31.0,0.0,0.0,True
928092.0,0.0,5.0,78.66666666666667,0.0,0.0,True
928142.0,0.0,8.0,13.75,0.0,0.0,True
928202.0,0.0,32.0,28.11111111111111,0.0,0.0,True
928228.0,0.0,,,69.0,,True
928282.0,0.0,,,2.0,,True
928284.0,0.0,,,2.0,,True
928312.0,0.0,19.0,18.333333333333332,1956.0,0.0,False
928382.0,1.0,12.0,4.222222222222222,11.0,0.08333333333333333,True
928404.0,0.0,5.0,25.666666666666668,0.0,0.0,True
928518.0,0.0,,,337.0,,True
928886.0,1.0,60.0,17.413793103448278,773.0,0.016666666666666666,True
928888.0,1.0,349.0,69.45,659.0,0.0028653295128939827,True
928926.0,0.0,1.0,5.0,15.0,0.0,True
929228.0,0.0,1.0,24.0,91.0,0.0,True
929332.0,0.0,41.0,31.736842105263158,0.0,0.0,True
929340.0,0.0,8.0,58.166666666666664,0.0,0.0,True
929424.0,3.0,1432.0,34.345454545454544,4006.0,0.002094972067039106,False
929426.0,0.0,,,12041.0,,False
929428.0,0.0,,,24572.0,,False
929542.0,0.0,,,2.0,,True
929544.0,0.0,,,66.0,,True
929622.0,0.0,14.0,20.3,4.0,0.0,True
929626.0,0.0,42.0,25.95,21.0,0.0,True
929876.0,1.0,36.0,25.894736842105264,93.0,0.027777777777777776,True
929884.0,0.0,33.0,42.15384615384615,26.0,0.0,True
930020.0,5.0,89.0,23.516129032258064,602.0,0.056179775280898875,True
930186.0,0.0,7.0,7.0,56.0,0.0,True
930242.0,1.0,4.0,17.25,0.0,0.25,True
930264.0,0.0,4.0,13.0,0.0,0.0,True
930326.0,0.0,11.0,14.444444444444445,1.0,0.0,True
930510.0,0.0,2.0,22.0,2.0,0.0,True
930524.0,0.0,,,28.0,,True
930582.0,0.0,1.0,16.0,0.0,0.0,True
930586.0,0.0,,,230.0,,True
930590.0,0.0,,,68.0,,True
930594.0,0.0,2.0,21.0,54.0,0.0,True
930660.0,0.0,4.0,13.0,20.0,0.0,True
930662.0,0.0,,,23.0,,True
930690.0,0.0,2.0,6.5,4.0,0.0,True
930692.0,0.0,,,6.0,,True
930814.0,0.0,12.0,18.7,3.0,0.0,True
930816.0,0.0,4.0,12.75,1.0,0.0,True
930818.0,0.0,3.0,13.666666666666666,0.0,0.0,True
930820.0,0.0,5.0,14.2,2.0,0.0,True
930908.0,0.0,38.0,8.958333333333334,42.0,0.0,True
930910.0,0.0,1.0,5.0,13.0,0.0,True
930912.0,0.0,,,246.0,,True
930914.0,0.0,,,329.0,,True
931458.0,11.0,2129.0,655.2363636363636,2561.0,0.005166744950681071,True
931914.0,0.0,33.0,27.1,0.0,0.0,True
932050.0,0.0,,,145.0,,True
932088.0,0.0,,,12.0,,True
932246.0,0.0,,,1.0,,True
932292.0,0.0,6.0,22.0,109.0,0.0,True
932304.0,0.0,2.0,20.0,56.0,0.0,True
932460.0,1.0,29.0,27.166666666666668,0.0,0.034482758620689655,True
932498.0,0.0,1.0,11.0,341.0,0.0,True
932500.0,0.0,9.0,22.714285714285715,1189.0,0.0,False
932502.0,0.0,5.0,16.2,756.0,0.0,False
932672.0,0.0,7.0,3.3333333333333335,0.0,0.0,True
932676.0,0.0,,,4.0,,True
932750.0,0.0,12.0,23.0,17.0,0.0,True
932754.0,0.0,2.0,5.5,3.0,0.0,True
932798.0,1.0,121.0,38.12903225806452,12.0,0.008264462809917356,True
932836.0,0.0,22.0,23.166666666666668,324.0,0.0,True
932856.0,0.0,,,4.0,,True
933070.0,1.0,67.0,72.66666666666667,782.0,0.014925373134328358,True
933244.0,0.0,2.0,9.0,84.0,0.0,True
933452.0,0.0,,,4.0,,True
933804.0,0.0,25.0,24.714285714285715,0.0,0.0,True
933806.0,0.0,,,391.0,,True
933810.0,0.0,,,108.0,,True
933832.0,0.0,28.0,37.89473684210526,0.0,0.0,True
933986.0,1.0,16.0,21.444444444444443,10.0,0.0625,True
933996.0,0.0,4.0,25.5,11.0,0.0,True
934000.0,0.0,8.0,24.4,2.0,0.0,True
934074.0,1.0,38.0,27.25,0.0,0.02631578947368421,True
934076.0,1.0,11.0,44.42857142857143,0.0,0.09090909090909091,True
934098.0,2.0,6.0,31.8,0.0,0.3333333333333333,True
934170.0,0.0,8.0,16.4,0.0,0.0,True
934188.0,0.0,6.0,34.666666666666664,2.0,0.0,True
934424.0,0.0,8.0,31.571428571428573,0.0,0.0,True
934426.0,0.0,,,222.0,,True
934428.0,0.0,41.0,40.291666666666664,0.0,0.0,True
934430.0,2.0,31.0,33.84,0.0,0.06451612903225806,True
934432.0,0.0,9.0,46.285714285714285,0.0,0.0,True
934476.0,0.0,1.0,13.0,10.0,0.0,True
934534.0,2.0,133.0,59.73170731707317,0.0,0.015037593984962405,True
934608.0,0.0,10.0,16.875,0.0,0.0,True
935216.0,0.0,2.0,5.0,34.0,0.0,True
935244.0,0.0,2.0,38.0,28.0,0.0,True
935246.0,0.0,,,7.0,,True
935264.0,0.0,4.0,14.0,66.0,0.0,True
935268.0,0.0,5.0,12.0,0.0,0.0,True
935348.0,1.0,176.0,51.11538461538461,187.0,0.005681818181818182,True
935394.0,0.0,1.0,7.0,0.0,0.0,True
935548.0,0.0,19.0,17.25,5.0,0.0,True
935870.0,0.0,8.0,14.714285714285714,0.0,0.0,True
935956.0,0.0,2.0,52.5,1.0,0.0,True
935958.0,1.0,35.0,38.95,0.0,0.02857142857142857,True
936110.0,0.0,168.0,58.8,0.0,0.0,True
936296.0,0.0,,,4.0,,True
936324.0,0.0,31.0,33.46153846153846,131.0,0.0,True
936382.0,0.0,1.0,39.0,484.0,0.0,True
936514.0,1.0,83.0,43.361111111111114,0.0,0.012048192771084338,True
936984.0,0.0,75.0,30.257142857142856,0.0,0.0,True
937156.0,0.0,,,67.0,,True
937352.0,0.0,,,31.0,,True
937362.0,0.0,5.0,126.5,6.0,0.0,True
937366.0,0.0,3.0,80.5,3.0,0.0,True
937368.0,2.0,23.0,38.857142857142854,11.0,0.08695652173913043,True
937370.0,0.0,1.0,7.0,7.0,0.0,True
937372.0,0.0,,,1282.0,,False
937374.0,0.0,30.0,58.72222222222222,0.0,0.0,True
937422.0,0.0,,,37.0,,True
937428.0,0.0,,,8.0,,True
937430.0,0.0,,,34.0,,True
937432.0,1.0,3.0,12.0,25.0,0.3333333333333333,True
937604.0,0.0,7.0,16.0,56.0,0.0,True
937650.0,0.0,,,91.0,,True
937678.0,0.0,20.0,14.733333333333333,176.0,0.0,True
937708.0,0.0,205.0,77.38235294117646,750.0,0.0,True
937710.0,0.0,,,1.0,,True
937716.0,0.0,,,1.0,,True
937720.0,0.0,,,1.0,,True
937732.0,2.0,131.0,58.23684210526316,194.0,0.015267175572519083,True
937736.0,2.0,304.0,108.75,1285.0,0.006578947368421052,True
937742.0,0.0,22.0,24.5,3.0,0.0,True
937750.0,1.0,61.0,51.666666666666664,46.0,0.01639344262295082,True
937752.0,0.0,493.0,123.88372093023256,1760.0,0.0,True
937760.0,1.0,351.0,98.46341463414635,762.0,0.002849002849002849,True
937762.0,1.0,99.0,37.42857142857143,228.0,0.010101010101010102,True
937770.0,0.0,,,1.0,,True
937772.0,0.0,,,1.0,,True
937774.0,0.0,140.0,79.91666666666667,176.0,0.0,True
937778.0,0.0,,,1.0,,True
937780.0,2.0,170.0,48.07692307692308,962.0,0.011764705882352941,False
937782.0,0.0,25.0,20.875,30.0,0.0,True
937786.0,0.0,3.0,13.5,12.0,0.0,True
937788.0,0.0,134.0,52.86206896551724,535.0,0.0,True
937808.0,1.0,146.0,50.303030303030305,921.0,0.00684931506849315,False
937810.0,0.0,99.0,24.194444444444443,308.0,0.0,True
937812.0,2.0,182.0,75.60606060606061,215.0,0.01098901098901099,True
937854.0,0.0,207.0,54.34285714285714,599.0,0.0,True
937856.0,0.0,11.0,17.142857142857142,32.0,0.0,True
937860.0,4.0,240.0,50.390243902439025,1531.0,0.016666666666666666,True
937862.0,0.0,127.0,48.7,374.0,0.0,True
937864.0,1.0,49.0,26.31578947368421,60.0,0.02040816326530612,True
937868.0,1.0,67.0,29.12,278.0,0.014925373134328358,True
937870.0,0.0,,,13.0,,True
937872.0,0.0,,,1.0,,True
937874.0,1.0,23.0,31.285714285714285,149.0,0.043478260869565216,True
937880.0,0.0,7.0,13.0,0.0,0.0,True
937888.0,0.0,213.0,45.473684210526315,1020.0,0.0,False
937898.0,1.0,9.0,34.0,38.0,0.1111111111111111,True
937900.0,0.0,,,4.0,,True
937902.0,1.0,257.0,98.90322580645162,959.0,0.0038910505836575876,True
937956.0,9.0,901.0,17.925373134328357,1.0,0.009988901220865706,True
937958.0,6.0,303.0,37.767857142857146,0.0,0.019801980198019802,True
937960.0,2.0,227.0,49.88235294117647,0.0,0.00881057268722467,True
937962.0,4.0,117.0,47.5609756097561,0.0,0.03418803418803419,True
937966.0,3.0,265.0,62.361111111111114,865.0,0.011320754716981131,True
937980.0,0.0,91.0,42.95454545454545,145.0,0.0,True
937984.0,0.0,27.0,25.2,41.0,0.0,True
937988.0,0.0,81.0,31.0,284.0,0.0,True
938022.0,0.0,15.0,26.0,265.0,0.0,True
938070.0,0.0,,,671.0,,False
938072.0,0.0,,,494.0,,True
938074.0,0.0,,,664.0,,False
938078.0,0.0,,,856.0,,False
938080.0,0.0,,,742.0,,False
938414.0,2.0,93.0,238.55555555555554,53.0,0.021505376344086023,True
938432.0,0.0,10.0,28.571428571428573,0.0,0.0,True
938612.0,0.0,73.0,18.95,138.0,0.0,True
938614.0,1.0,44.0,17.4,30.0,0.022727272727272728,True
938842.0,0.0,,,113.0,,True
938896.0,5.0,1224.0,171.16363636363636,2393.0,0.004084967320261438,True
939212.0,0.0,9.0,20.0,11.0,0.0,True
939218.0,0.0,11.0,9.666666666666666,377.0,0.0,True
939222.0,0.0,35.0,19.272727272727273,945.0,0.0,False
939224.0,1.0,35.0,33.05882352941177,1516.0,0.02857142857142857,True
939236.0,0.0,,,5.0,,True
939370.0,4.0,502.0,200.95744680851064,518.0,0.00796812749003984,True
939376.0,1.0,274.0,120.3125,1205.0,0.0036496350364963502,True
939470.0,0.0,19.0,36.714285714285715,729.0,0.0,False
939474.0,0.0,217.0,145.54545454545453,603.0,0.0,True
939476.0,1.0,54.0,62.0,877.0,0.018518518518518517,True
939478.0,1.0,22.0,43.785714285714285,105.0,0.045454545454545456,True
939684.0,0.0,19.0,24.818181818181817,142.0,0.0,True
939698.0,0.0,2.0,13.0,1.0,0.0,True
939706.0,4.0,653.0,160.21052631578948,1027.0,0.006125574272588055,True
939708.0,1.0,10.0,17.714285714285715,36.0,0.1,True
939716.0,0.0,14.0,23.0,16.0,0.0,True
939718.0,0.0,,,10.0,,True
939736.0,0.0,,,19.0,,True
939738.0,0.0,,,692.0,,False
939762.0,0.0,935.0,338.5744680851064,2045.0,0.0,True
939886.0,0.0,,,311.0,,True
940430.0,1.0,76.0,2.5172413793103448,27.0,0.013157894736842105,True
940432.0,0.0,144.0,59.5,178.0,0.0,True
940434.0,0.0,126.0,29.666666666666668,156.0,0.0,True
940436.0,0.0,32.0,34.3,7.0,0.0,True
940438.0,0.0,73.0,15.153846153846153,416.0,0.0,True
940440.0,0.0,46.0,32.4375,14.0,0.0,True
940442.0,2.0,223.0,5.241379310344827,353.0,0.008968609865470852,True
940456.0,0.0,26.0,14.266666666666667,33.0,0.0,True
940458.0,0.0,26.0,37.86363636363637,70.0,0.0,True
940460.0,0.0,,,86.0,,True
940474.0,0.0,,,30.0,,True
940486.0,0.0,,,23.0,,True
940508.0,0.0,2.0,41.5,0.0,0.0,True
940512.0,0.0,1.0,19.0,0.0,0.0,True
940514.0,0.0,1.0,11.0,0.0,0.0,True
940568.0,0.0,3.0,9.0,7.0,0.0,True
940588.0,15.0,2382.0,125.30508474576271,77.0,0.006297229219143577,True
940596.0,0.0,1.0,4.0,489.0,0.0,True
940610.0,0.0,2.0,4.0,1.0,0.0,True
940614.0,3.0,145.0,42.81818181818182,574.0,0.020689655172413793,True
940616.0,5.0,645.0,109.24242424242425,2691.0,0.007751937984496124,True
940622.0,12.0,729.0,102.1875,815.0,0.01646090534979424,True
940624.0,4.0,597.0,89.39473684210526,1217.0,0.006700167504187605,True
940630.0,11.0,2100.0,169.92156862745097,180.0,0.005238095238095238,True
940634.0,7.0,491.0,103.86111111111111,1743.0,0.014256619144602852,True
940652.0,7.0,414.0,61.32142857142857,968.0,0.016908212560386472,True
940658.0,7.0,939.0,105.93023255813954,1850.0,0.007454739084132056,True
940772.0,0.0,2.0,9.0,0.0,0.0,True
940782.0,0.0,,,11.0,,True
940788.0,0.0,,,11.0,,True
940802.0,0.0,,,5.0,,True
940814.0,0.0,,,2.0,,True
940828.0,0.0,2.0,2.0,13.0,0.0,True
940842.0,0.0,,,2.0,,True
940848.0,0.0,,,2.0,,True
940952.0,0.0,164.0,139.33333333333334,110.0,0.0,True
940968.0,0.0,18.0,24.076923076923077,0.0,0.0,True
941192.0,0.0,,,1239.0,,False
941384.0,0.0,52.0,22.5,706.0,0.0,False
941390.0,0.0,1.0,5.0,376.0,0.0,True
941628.0,0.0,1.0,19.0,147.0,0.0,True
941736.0,0.0,,,11.0,,True
941740.0,0.0,,,8.0,,True
941786.0,0.0,3.0,39.0,0.0,0.0,True
941810.0,0.0,,,6.0,,True
941816.0,0.0,,,1.0,,True
941826.0,0.0,,,1.0,,True
941838.0,0.0,,,9.0,,True
941842.0,0.0,,,3.0,,True
941844.0,1.0,8.0,27.6,12.0,0.125,True
942174.0,0.0,,,6.0,,True
942214.0,0.0,3.0,10.0,0.0,0.0,True
943050.0,0.0,,,85.0,,True
943066.0,0.0,100.0,72.0,193.0,0.0,True
943818.0,0.0,1.0,5.0,26.0,0.0,True
944210.0,0.0,133.0,203.69565217391303,51.0,0.0,True
944216.0,21.0,288.0,160.859375,147.0,0.07291666666666667,True
944218.0,12.0,272.0,188.35849056603774,179.0,0.04411764705882353,True
944220.0,14.0,329.0,189.7258064516129,232.0,0.0425531914893617,True
944222.0,11.0,192.0,142.06521739130434,372.0,0.057291666666666664,True
944226.0,15.0,202.0,163.88888888888889,134.0,0.07425742574257425,True
944228.0,0.0,31.0,128.25,5.0,0.0,True
944246.0,0.0,9.0,66.6,1.0,0.0,True
944310.0,0.0,3.0,7.5,0.0,0.0,True
944474.0,0.0,6.0,75.0,13.0,0.0,True
944476.0,0.0,203.0,98.17857142857143,17.0,0.0,True
944560.0,0.0,5.0,29.666666666666668,1.0,0.0,True
944564.0,0.0,2.0,14.0,0.0,0.0,True
944644.0,0.0,30.0,45.4375,147.0,0.0,True
944646.0,1.0,280.0,102.03571428571429,368.0,0.0035714285714285713,True
944648.0,0.0,5.0,66.0,47.0,0.0,True
944764.0,2.0,355.0,117.76190476190476,290.0,0.005633802816901409,True
944766.0,1.0,152.0,114.5,143.0,0.006578947368421052,True
944808.0,0.0,256.0,17.636363636363637,0.0,0.0,True
944908.0,0.0,2.0,13.5,0.0,0.0,True
945046.0,4.0,73.0,89.53333333333333,32.0,0.0547945205479452,True
945052.0,1.0,74.0,93.5,22.0,0.013513513513513514,True
945058.0,0.0,4.0,37.5,1.0,0.0,True
945074.0,0.0,,,3.0,,True
945274.0,0.0,,,1.0,,True
945278.0,0.0,,,4314.0,,False
945280.0,0.0,,,2538.0,,False
945282.0,0.0,,,2582.0,,False
945284.0,0.0,,,2210.0,,False
945286.0,0.0,,,7919.0,,False
945288.0,0.0,,,2260.0,,False
945290.0,0.0,,,3943.0,,False
945294.0,0.0,,,3434.0,,False
945296.0,0.0,,,2821.0,,False
945298.0,0.0,,,1600.0,,False
945302.0,0.0,,,7059.0,,False
945304.0,0.0,,,2918.0,,False
945308.0,0.0,,,1761.0,,False
945310.0,0.0,,,3580.0,,False
945312.0,0.0,,,2519.0,,False
945314.0,0.0,,,1861.0,,False
945316.0,0.0,,,2751.0,,False
945318.0,0.0,,,1998.0,,False
945320.0,0.0,,,2605.0,,False
945322.0,0.0,,,5015.0,,False
945324.0,0.0,,,2254.0,,False
945710.0,0.0,1.0,17.0,0.0,0.0,True
945728.0,0.0,,,117.0,,True
945894.0,0.0,,,1506.0,,False
945898.0,0.0,,,3.0,,True
945900.0,0.0,,,4817.0,,False
945902.0,0.0,,,3310.0,,False
945904.0,0.0,,,4080.0,,False
946020.0,0.0,1.0,3.0,0.0,0.0,True
946032.0,0.0,1.0,8.0,0.0,0.0,True
946072.0,0.0,1.0,6.0,1.0,0.0,True
946454.0,0.0,,,13.0,,True
946468.0,0.0,1.0,25.0,0.0,0.0,True
946582.0,0.0,44.0,8.0,33.0,0.0,True
946916.0,0.0,32.0,42.0,0.0,0.0,True
946988.0,0.0,3.0,15.0,5.0,0.0,True
947304.0,4.0,43.0,10.130434782608695,784.0,0.09302325581395349,True
947306.0,0.0,2.0,10.0,0.0,0.0,True
947480.0,0.0,,,5.0,,True
947590.0,0.0,,,190.0,,True
947592.0,0.0,,,910.0,,False
947596.0,0.0,,,1.0,,True
947598.0,0.0,,,492.0,,True
947600.0,0.0,,,321.0,,True
947604.0,0.0,1.0,14.0,975.0,0.0,False
947610.0,0.0,2.0,9.5,22.0,0.0,True
947612.0,0.0,1.0,18.0,123.0,0.0,True
947614.0,0.0,,,995.0,,False
947616.0,0.0,,,2151.0,,False
947618.0,0.0,,,1134.0,,False
947620.0,0.0,,,1277.0,,False
947636.0,0.0,,,109.0,,True
947638.0,0.0,2.0,27.0,1342.0,0.0,False
947640.0,0.0,,,538.0,,True
947642.0,0.0,1.0,14.0,968.0,0.0,False
947644.0,0.0,,,470.0,,True
947646.0,0.0,,,1984.0,,False
947648.0,0.0,,,3071.0,,False
947650.0,0.0,,,1791.0,,False
947652.0,0.0,,,575.0,,True
947654.0,0.0,,,2619.0,,False
947658.0,0.0,,,2855.0,,False
947816.0,0.0,14.0,32.75,30.0,0.0,True
947818.0,0.0,15.0,30.6,37.0,0.0,True
947820.0,0.0,,,17.0,,True
948150.0,0.0,32.0,79.75,9.0,0.0,True
948170.0,0.0,2.0,15.0,3.0,0.0,True
948182.0,0.0,136.0,56.12903225806452,491.0,0.0,True
948282.0,0.0,1.0,1.0,0.0,0.0,True
948284.0,0.0,4.0,26.75,0.0,0.0,True
948286.0,6.0,384.0,145.61904761904762,0.0,0.015625,True
948288.0,1.0,24.0,28.09090909090909,0.0,0.041666666666666664,True
948524.0,0.0,4.0,5.5,0.0,0.0,True
948756.0,1.0,1.0,8.0,175.0,1.0,True
948758.0,1.0,19.0,53.55555555555556,657.0,0.05263157894736842,True
949252.0,0.0,3.0,20.0,0.0,0.0,True
949420.0,0.0,5.0,1.0,1.0,0.0,True
950444.0,0.0,,,95.0,,True
950632.0,0.0,1.0,13.0,0.0,0.0,True
950634.0,0.0,9.0,13.75,0.0,0.0,True
950640.0,0.0,1.0,9.0,0.0,0.0,True
950672.0,0.0,1.0,13.0,53.0,0.0,True
950806.0,0.0,9.0,17.6,4.0,0.0,True
950972.0,0.0,4.0,29.25,893.0,0.0,False
951046.0,0.0,3.0,14.0,55.0,0.0,True
951118.0,0.0,4.0,32.5,0.0,0.0,True
951186.0,0.0,92.0,66.0,9.0,0.0,True
951290.0,0.0,1.0,17.0,20.0,0.0,True
951332.0,0.0,9.0,55.8,5.0,0.0,True
951408.0,0.0,,,40.0,,True
951490.0,1.0,33.0,24.157894736842106,0.0,0.030303030303030304,True
951492.0,0.0,30.0,45.266666666666666,166.0,0.0,True
951506.0,0.0,43.0,98.27777777777777,218.0,0.0,True
951508.0,12.0,339.0,183.9142857142857,153.0,0.035398230088495575,True
951526.0,0.0,18.0,18.714285714285715,0.0,0.0,True
951614.0,0.0,7.0,26.5,0.0,0.0,True
951648.0,0.0,,,161.0,,True
951650.0,0.0,2.0,45.0,10.0,0.0,True
952114.0,0.0,1.0,3.0,691.0,0.0,False
952116.0,0.0,,,354.0,,True
952126.0,0.0,7.0,20.2,0.0,0.0,True
952196.0,0.0,2.0,12.0,3.0,0.0,True
952292.0,0.0,2.0,81.0,0.0,0.0,True
952392.0,0.0,,,1557.0,,False
952458.0,0.0,,,1738.0,,False
952460.0,0.0,,,199.0,,True
952462.0,0.0,10.0,31.142857142857142,2.0,0.0,True
952466.0,0.0,,,134.0,,True
952468.0,0.0,,,1184.0,,False
952656.0,0.0,4.0,7.5,41.0,0.0,True
952666.0,0.0,1.0,15.0,0.0,0.0,True
952678.0,0.0,1.0,30.0,0.0,0.0,True
952734.0,0.0,452.0,24.95,0.0,0.0,True
952914.0,0.0,98.0,40.5,607.0,0.0,True
952916.0,0.0,1.0,25.0,7.0,0.0,True
952948.0,7.0,4112.0,179.05405405405406,1311.0,0.0017023346303501946,True
952954.0,0.0,3.0,1.0,0.0,0.0,True
952968.0,0.0,2.0,5.0,2.0,0.0,True
952982.0,0.0,9.0,1.1428571428571428,0.0,0.0,True
953362.0,0.0,,,10.0,,True
953458.0,0.0,,,61.0,,True
953460.0,0.0,,,10.0,,True
953462.0,0.0,,,761.0,,False
953464.0,2.0,67.0,29.952380952380953,396.0,0.029850746268656716,True
953940.0,0.0,1.0,9.0,0.0,0.0,True
953952.0,0.0,9.0,31.0,0.0,0.0,True
954086.0,0.0,31.0,64.0,1.0,0.0,True
954284.0,0.0,,,1.0,,True
954290.0,0.0,12.0,29.0,0.0,0.0,True
954318.0,0.0,1.0,4.0,1.0,0.0,True
954376.0,0.0,,,4.0,,True
954378.0,0.0,,,8.0,,True
954380.0,0.0,,,4.0,,True
954616.0,0.0,7.0,7.666666666666667,0.0,0.0,True
954642.0,0.0,,,417.0,,True
954650.0,2.0,462.0,229.0,1014.0,0.004329004329004329,True
954750.0,1.0,223.0,271.0,73.0,0.004484304932735426,True
954810.0,0.0,37.0,30.545454545454547,0.0,0.0,True
955032.0,1.0,38.0,27.333333333333332,36.0,0.02631578947368421,True
955068.0,0.0,,,2.0,,True
955082.0,0.0,,,14.0,,True
955086.0,0.0,,,1.0,,True
955090.0,0.0,,,28.0,,True
955094.0,0.0,,,2.0,,True
955164.0,0.0,2.0,26.0,3.0,0.0,True
955436.0,0.0,1.0,23.0,0.0,0.0,True
955820.0,0.0,,,9.0,,True
956080.0,0.0,5.0,84.0,0.0,0.0,True
956268.0,0.0,7.0,28.25,22.0,0.0,True
956276.0,0.0,8.0,17.666666666666668,10.0,0.0,True
956292.0,0.0,3.0,11.666666666666666,2.0,0.0,True
956298.0,0.0,,,16.0,,True
956480.0,0.0,90.0,68.0,0.0,0.0,True
956484.0,0.0,15.0,28.454545454545453,0.0,0.0,True
956664.0,0.0,1.0,9.0,0.0,0.0,True
957022.0,0.0,,,21.0,,True
957922.0,1.0,3.0,13.0,20.0,0.3333333333333333,True
958394.0,0.0,23.0,15.545454545454545,0.0,0.0,True
958416.0,1.0,15.0,28.5,310.0,0.06666666666666667,True
958418.0,0.0,12.0,21.4,494.0,0.0,True
958430.0,0.0,22.0,45.44444444444444,303.0,0.0,True
958432.0,0.0,17.0,41.63636363636363,171.0,0.0,True
958434.0,1.0,24.0,77.0,144.0,0.041666666666666664,True
958440.0,0.0,,,90.0,,True
958444.0,0.0,,,78.0,,True
958452.0,1.0,38.0,29.4,479.0,0.02631578947368421,True
958454.0,0.0,2.0,30.0,24.0,0.0,True
958456.0,0.0,10.0,44.0,876.0,0.0,False
958458.0,0.0,,,1.0,,True
958460.0,3.0,113.0,332.70588235294116,114.0,0.02654867256637168,True
958468.0,0.0,9.0,53.166666666666664,528.0,0.0,True
958470.0,0.0,4.0,50.75,13.0,0.0,True
958472.0,0.0,,,33.0,,True
958478.0,0.0,7.0,47.4,322.0,0.0,True
958480.0,0.0,,,176.0,,True
958640.0,1.0,11.0,10.272727272727273,11.0,0.09090909090909091,True
958672.0,0.0,,,55.0,,True
959118.0,0.0,,,17.0,,True
959312.0,1.0,58.0,31.071428571428573,156.0,0.017241379310344827,True
959596.0,0.0,,,9.0,,True
960294.0,0.0,1.0,36.0,296.0,0.0,True
960296.0,0.0,2.0,63.0,201.0,0.0,True
960620.0,1.0,79.0,87.15384615384616,64.0,0.012658227848101266,True
960648.0,0.0,33.0,72.375,79.0,0.0,True
960666.0,0.0,,,2.0,,True
